date,open,high,low,close,trop_Su,trop_Mo,trop_Me,trop_Ve,trop_Ma,trop_Ju,trop_Sa,trop_Ra,trop_Ke,ayan_la,sid_Su,sid_Mo,sid_Me,sid_Ve,sid_Ma,sid_Ju,sid_Sa,sid_Ra,sid_Ke,spd_Su,spd_Mo,spd_Me,spd_Ve,spd_Ma,spd_Ju,spd_Sa,spd_Ra,spd_Ke,fwd_ret_1d,fwd_ret_2d,fwd_ret_3d,fwd_ret_5d,fwd_ret_10d,log_ret,range_pct,atr14,outcome_3d,is_strong_bull,is_strong_bear,is_sideways,is_bull,is_high_vol,prior_ret_5d,is_continuation,is_reversal,sign_Su,dg_Su,elem_Su,mod_Su,dig_Su,digsc_Su,degcat_Su,mrityu_Su,sign_Mo,dg_Mo,elem_Mo,mod_Mo,dig_Mo,digsc_Mo,degcat_Mo,mrityu_Mo,sign_Me,dg_Me,elem_Me,mod_Me,dig_Me,digsc_Me,degcat_Me,mrityu_Me,sign_Ve,dg_Ve,elem_Ve,mod_Ve,dig_Ve,digsc_Ve,degcat_Ve,mrityu_Ve,sign_Ma,dg_Ma,elem_Ma,mod_Ma,dig_Ma,digsc_Ma,degcat_Ma,mrityu_Ma,sign_Ju,dg_Ju,elem_Ju,mod_Ju,dig_Ju,digsc_Ju,degcat_Ju,mrityu_Ju,sign_Sa,dg_Sa,elem_Sa,mod_Sa,dig_Sa,digsc_Sa,degcat_Sa,mrityu_Sa,sign_Ra,dg_Ra,elem_Ra,mod_Ra,dig_Ra,digsc_Ra,degcat_Ra,mrityu_Ra,sign_Ke,dg_Ke,elem_Ke,mod_Ke,dig_Ke,digsc_Ke,degcat_Ke,mrityu_Ke,comb_Mo,comb_Me,comb_Ve,comb_Ma,comb_Ju,comb_Sa,retro_Su,stat_Su,retro_Mo,stat_Mo,retro_Me,stat_Me,retro_Ve,stat_Ve,retro_Ma,stat_Ma,retro_Ju,stat_Ju,retro_Sa,stat_Sa,retro_Ra,stat_Ra,retro_Ke,stat_Ke,sun_moon_sep,tithi_num,paksha,tithi_quality,moon_phase,nak_mo,nak_mo_name,nak_mo_lord,nak_mo_qual,nak_mo_elem,nak_mo_pada,nak_transition,panchaka,tara_num,tara_name,tara_quality,nakl_dig,nakl_spd,yoga_num,yoga_name,yoga_quality,karana,karana_quality,gand_Su,gand_Mo,gand_Me,gand_Ve,gand_Ma,gand_Ju,gand_Sa,gand_Ra,gand_Ke,gand_any,sandhi_mo,dow,vara_lord,hora_at_open,choghadiya,choghadiya_quality,rahu_kalam_open,gulika_kalam_open,gajakesari,kemadruma,chandra_mangala,sakata,papakartari,shubhakartari,argala_mo,neecha_bhanga,parivartana,parivartana_any,graha_yuddha,graha_yuddha_pair,atmakaraka,amatyakaraka,bhrigu_bindu,bb_sign,gulika_portion,garv_Su,kshu_Su,mudi_Su,kshob_Su,garv_Mo,kshu_Mo,mudi_Mo,kshob_Mo,garv_Me,kshu_Me,mudi_Me,kshob_Me,garv_Ve,kshu_Ve,mudi_Ve,kshob_Ve,garv_Ma,kshu_Ma,mudi_Ma,kshob_Ma,garv_Ju,kshu_Ju,mudi_Ju,kshob_Ju,garv_Sa,kshu_Sa,mudi_Sa,kshob_Sa,garv_Ra,kshu_Ra,mudi_Ra,kshob_Ra,garv_Ke,kshu_Ke,mudi_Ke,kshob_Ke,digbala_Su,digbala_Mo,digbala_Me,digbala_Ve,digbala_Ma,digbala_Ju,digbala_Sa,digbala_Ra,digbala_Ke,paksha_bala_Su,paksha_bala_Mo,paksha_bala_Me,paksha_bala_Ve,paksha_bala_Ma,paksha_bala_Ju,paksha_bala_Sa,paksha_bala_Ra,paksha_bala_Ke,cheshta_Su,cheshta_Mo,cheshta_Me,cheshta_Ve,cheshta_Ma,cheshta_Ju,cheshta_Sa,cheshta_Ra,cheshta_Ke,ishta_Su,kashta_Su,ishta_Mo,kashta_Mo,ishta_Me,kashta_Me,ishta_Ve,kashta_Ve,ishta_Ma,kashta_Ma,ishta_Ju,kashta_Ju,ishta_Sa,kashta_Sa,ishta_Ra,kashta_Ra,ishta_Ke,kashta_Ke,mahadasha,antardasha,dasha_quality,dasha_lord_dig,dasha_lord_retro,sade_sati,sade_sati_phase,ashtama_shani,spd_cat_Su,spd_cat_Mo,spd_cat_Me,spd_cat_Ve,spd_cat_Ma,spd_cat_Ju,spd_cat_Sa,spd_cat_Ra,spd_cat_Ke,ju_asp_mo,sa_asp_mo,ma_asp_mo,ju_sa_aspect,comb_benefic_any,jaimini_ak,jaimini_amk,vara_spd_cat,vara_dig,ix_paksha_ju_dig,ix_paksha_nak,ix_paksha_moon_sign,ix_tithi_nak,ix_ju_dig_moon_sign,ix_vara_paksha,asp7_Su_Mo,asp7_Su_Ma,asp7_Su_Me,asp7_Su_Ju,asp7_Su_Ve,asp7_Su_Sa,asp7_Su_Ra,asp7_Su_Ke,asp7_Mo_Su,asp7_Mo_Ma,asp7_Mo_Me,asp7_Mo_Ju,asp7_Mo_Ve,asp7_Mo_Sa,asp7_Mo_Ra,asp7_Mo_Ke,asp7_Me_Su,asp7_Me_Mo,asp7_Me_Ma,asp7_Me_Ju,asp7_Me_Ve,asp7_Me_Sa,asp7_Me_Ra,asp7_Me_Ke,asp7_Ve_Su,asp7_Ve_Mo,asp7_Ve_Ma,asp7_Ve_Me,asp7_Ve_Ju,asp7_Ve_Sa,asp7_Ve_Ra,asp7_Ve_Ke,asp4_Ma_Su,asp4_Ma_Mo,asp4_Ma_Me,asp4_Ma_Ju,asp4_Ma_Ve,asp4_Ma_Sa,asp4_Ma_Ra,asp4_Ma_Ke,asp7_Ma_Su,asp7_Ma_Mo,asp7_Ma_Me,asp7_Ma_Ju,asp7_Ma_Ve,asp7_Ma_Sa,asp7_Ma_Ra,asp7_Ma_Ke,asp8_Ma_Su,asp8_Ma_Mo,asp8_Ma_Me,asp8_Ma_Ju,asp8_Ma_Ve,asp8_Ma_Sa,asp8_Ma_Ra,asp8_Ma_Ke,asp5_Ju_Su,asp5_Ju_Mo,asp5_Ju_Ma,asp5_Ju_Me,asp5_Ju_Ve,asp5_Ju_Sa,asp5_Ju_Ra,asp5_Ju_Ke,asp7_Ju_Su,asp7_Ju_Mo,asp7_Ju_Ma,asp7_Ju_Me,asp7_Ju_Ve,asp7_Ju_Sa,asp7_Ju_Ra,asp7_Ju_Ke,asp9_Ju_Su,asp9_Ju_Mo,asp9_Ju_Ma,asp9_Ju_Me,asp9_Ju_Ve,asp9_Ju_Sa,asp9_Ju_Ra,asp9_Ju_Ke,asp3_Sa_Su,asp3_Sa_Mo,asp3_Sa_Ma,asp3_Sa_Me,asp3_Sa_Ju,asp3_Sa_Ve,asp3_Sa_Ra,asp3_Sa_Ke,asp7_Sa_Su,asp7_Sa_Mo,asp7_Sa_Ma,asp7_Sa_Me,asp7_Sa_Ju,asp7_Sa_Ve,asp7_Sa_Ra,asp7_Sa_Ke,asp10_Sa_Su,asp10_Sa_Mo,asp10_Sa_Ma,asp10_Sa_Me,asp10_Sa_Ju,asp10_Sa_Ve,asp10_Sa_Ra,asp10_Sa_Ke,asp5_Ra_Su,asp5_Ra_Mo,asp5_Ra_Ma,asp5_Ra_Me,asp5_Ra_Ju,asp5_Ra_Ve,asp5_Ra_Sa,asp5_Ra_Ke,asp7_Ra_Su,asp7_Ra_Mo,asp7_Ra_Ma,asp7_Ra_Me,asp7_Ra_Ju,asp7_Ra_Ve,asp7_Ra_Sa,asp7_Ra_Ke,asp9_Ra_Su,asp9_Ra_Mo,asp9_Ra_Ma,asp9_Ra_Me,asp9_Ra_Ju,asp9_Ra_Ve,asp9_Ra_Sa,asp9_Ra_Ke,asp5_Ke_Su,asp5_Ke_Mo,asp5_Ke_Ma,asp5_Ke_Me,asp5_Ke_Ju,asp5_Ke_Ve,asp5_Ke_Sa,asp5_Ke_Ra,asp7_Ke_Su,asp7_Ke_Mo,asp7_Ke_Ma,asp7_Ke_Me,asp7_Ke_Ju,asp7_Ke_Ve,asp7_Ke_Sa,asp7_Ke_Ra,asp9_Ke_Su,asp9_Ke_Mo,asp9_Ke_Ma,asp9_Ke_Me,asp9_Ke_Ju,asp9_Ke_Ve,asp9_Ke_Sa,asp9_Ke_Ra,asp7_Su_sign,asp7_Su_lord,asp7_Mo_sign,asp7_Mo_lord,asp7_Me_sign,asp7_Me_lord,asp7_Ve_sign,asp7_Ve_lord,asp4_Ma_sign,asp4_Ma_lord,asp7_Ma_sign,asp7_Ma_lord,asp8_Ma_sign,asp8_Ma_lord,asp5_Ju_sign,asp5_Ju_lord,asp7_Ju_sign,asp7_Ju_lord,asp9_Ju_sign,asp9_Ju_lord,asp3_Sa_sign,asp3_Sa_lord,asp7_Sa_sign,asp7_Sa_lord,asp10_Sa_sign,asp10_Sa_lord,asp5_Ra_sign,asp5_Ra_lord,asp7_Ra_sign,asp7_Ra_lord,asp9_Ra_sign,asp9_Ra_lord,asp5_Ke_sign,asp5_Ke_lord,asp7_Ke_sign,asp7_Ke_lord,asp9_Ke_sign,asp9_Ke_lord,asp_Su_dom_Mo,asp_Su_dom_Ma,asp_Su_dom_Me,asp_Su_dom_Ju,asp_Su_dom_Ve,asp_Su_dom_Sa,asp_Mo_dom_Su,asp_Mo_dom_Ma,asp_Mo_dom_Me,asp_Mo_dom_Ju,asp_Mo_dom_Ve,asp_Mo_dom_Sa,asp_Me_dom_Su,asp_Me_dom_Mo,asp_Me_dom_Ma,asp_Me_dom_Ju,asp_Me_dom_Ve,asp_Me_dom_Sa,asp_Ve_dom_Su,asp_Ve_dom_Mo,asp_Ve_dom_Ma,asp_Ve_dom_Me,asp_Ve_dom_Ju,asp_Ve_dom_Sa,asp_Ma_dom_Su,asp_Ma_dom_Mo,asp_Ma_dom_Me,asp_Ma_dom_Ju,asp_Ma_dom_Ve,asp_Ma_dom_Sa,asp_Ju_dom_Su,asp_Ju_dom_Mo,asp_Ju_dom_Ma,asp_Ju_dom_Me,asp_Ju_dom_Ve,asp_Ju_dom_Sa,asp_Sa_dom_Su,asp_Sa_dom_Mo,asp_Sa_dom_Ma,asp_Sa_dom_Me,asp_Sa_dom_Ju,asp_Sa_dom_Ve,asp_Ra_dom_Su,asp_Ra_dom_Mo,asp_Ra_dom_Ma,asp_Ra_dom_Me,asp_Ra_dom_Ju,asp_Ra_dom_Ve,asp_Ra_dom_Sa,asp_Ke_dom_Su,asp_Ke_dom_Mo,asp_Ke_dom_Ma,asp_Ke_dom_Me,asp_Ke_dom_Ju,asp_Ke_dom_Ve,asp_Ke_dom_Sa,asp_Su_natal_mo,asp_Mo_natal_mo,asp_Me_natal_mo,asp_Ve_natal_mo,asp_Ma_natal_mo,asp_Ju_natal_mo,asp_Sa_natal_mo,asp_Ra_natal_mo,asp_Ke_natal_mo,deg_conj_Ju_Sa,deg_opp_Ju_Sa,deg_trine_Ju_Sa,deg_sq_Ju_Sa,deg_sext_Ju_Sa,deg_conj_Ju_Ma,deg_opp_Ju_Ma,deg_trine_Ju_Ma,deg_sq_Ju_Ma,deg_sext_Ju_Ma,deg_conj_Sa_Ma,deg_opp_Sa_Ma,deg_trine_Sa_Ma,deg_sq_Sa_Ma,deg_sext_Sa_Ma,deg_conj_Ju_Su,deg_opp_Ju_Su,deg_trine_Ju_Su,deg_sq_Ju_Su,deg_sext_Ju_Su,deg_conj_Sa_Su,deg_opp_Sa_Su,deg_trine_Sa_Su,deg_sq_Sa_Su,deg_sext_Sa_Su,deg_conj_Ma_Su,deg_opp_Ma_Su,deg_trine_Ma_Su,deg_sq_Ma_Su,deg_sext_Ma_Su,deg_conj_Ju_Mo,deg_opp_Ju_Mo,deg_trine_Ju_Mo,deg_sq_Ju_Mo,deg_sext_Ju_Mo,deg_conj_Sa_Mo,deg_opp_Sa_Mo,deg_trine_Sa_Mo,deg_sq_Sa_Mo,deg_sext_Sa_Mo,deg_conj_Ma_Mo,deg_opp_Ma_Mo,deg_trine_Ma_Mo,deg_sq_Ma_Mo,deg_sext_Ma_Mo,deg_conj_Ve_Ju,deg_opp_Ve_Ju,deg_trine_Ve_Ju,deg_sq_Ve_Ju,deg_sext_Ve_Ju,deg_conj_Ve_Sa,deg_opp_Ve_Sa,deg_trine_Ve_Sa,deg_sq_Ve_Sa,deg_sext_Ve_Sa,deg_conj_Ve_Ma,deg_opp_Ve_Ma,deg_trine_Ve_Ma,deg_sq_Ve_Ma,deg_sext_Ve_Ma,deg_conj_Me_Ju,deg_opp_Me_Ju,deg_trine_Me_Ju,deg_sq_Me_Ju,deg_sext_Me_Ju,deg_conj_Me_Sa,deg_opp_Me_Sa,deg_trine_Me_Sa,deg_sq_Me_Sa,deg_sext_Me_Sa,deg_conj_Me_Ma,deg_opp_Me_Ma,deg_trine_Me_Ma,deg_sq_Me_Ma,deg_sext_Me_Ma,deg_conj_Ra_Ju,deg_opp_Ra_Ju,deg_trine_Ra_Ju,deg_sq_Ra_Ju,deg_sext_Ra_Ju,deg_conj_Ra_Sa,deg_opp_Ra_Sa,deg_trine_Ra_Sa,deg_sq_Ra_Sa,deg_sext_Ra_Sa,deg_conj_Ra_Mo,deg_opp_Ra_Mo,deg_trine_Ra_Mo,deg_sq_Ra_Mo,deg_sext_Ra_Mo,deg_conj_Su_Mo,deg_opp_Su_Mo,deg_trine_Su_Mo,deg_sq_Su_Mo,deg_sext_Su_Mo,deg_conj_Me_Ve,deg_opp_Me_Ve,deg_trine_Me_Ve,deg_sq_Me_Ve,deg_sext_Me_Ve,ex_conj_Ju_Sa,ex_opp_Ju_Sa,ex_trine_Ju_Sa,ex_sq_Ju_Sa,ex_sext_Ju_Sa,ex_conj_Sa_Ma,ex_opp_Sa_Ma,ex_trine_Sa_Ma,ex_sq_Sa_Ma,ex_sext_Sa_Ma,ex_conj_Ju_Ma,ex_opp_Ju_Ma,ex_trine_Ju_Ma,ex_sq_Ju_Ma,ex_sext_Ju_Ma,ex_conj_Ju_Su,ex_opp_Ju_Su,ex_trine_Ju_Su,ex_sq_Ju_Su,ex_sext_Ju_Su,ex_conj_Sa_Su,ex_opp_Sa_Su,ex_trine_Sa_Su,ex_sq_Sa_Su,ex_sext_Sa_Su,n_asp_Ju,n_asp_Sa,n_asp_Ma,ix_sadom_ju_digju,ix_judom_sa_digsa,ma_asp_mo_any,ix_ma_asp_mo_paksha,ju_asp_mo_any,ix_ju_asp_mo_digju,sa_asp_mo_any,ix_sa_asp_mo_digsa,mut_asp_Ju_Sa,ju_special_asp_Sa,sa_special_asp_Ju,any_Ju_Sa_asp,any_Ju_Ma_asp,any_Sa_Ma_asp,ix_asp_mo_ju_sa_dig
2005-06-09,3659.8,3664.45,3609.75,3636.5,78.4483,103.9821,85.5546,96.7842,357.9635,188.9534,115.4268,21.0536,201.0536,23.933,54.515300000000025,80.04910000000001,61.6216,72.8512,334.0305000000001,165.0204,91.49379999999996,357.1206,177.12059999999997,0.9568000000000438,12.09140000000002,2.148000000000025,1.2216999999999985,0.700800000000072,0.0102000000000543,0.1116999999999279,-0.1752999999999929,-0.1753000000001066,-0.0118811087714875,0.0017583871332876,0.0145505754290697,-0.0048792014430088,-0.0072862078203047,,0.0150419359274026,54.69999999999982,MILD_BULL,0,0,1,1,0,0.0042645003817523,0,0,2,24.515300000000025,E,X,enemy,2,high,0,3,20.04910000000001,A,D,friendly,4,high,0,3,1.6216000000000008,A,D,own,5,low,0,3,12.851200000000006,A,D,friendly,4,mid,0,12,4.030500000000075,W,D,friendly,4,low,0,6,15.020399999999997,E,D,enemy,2,mid,0,4,1.4937999999999647,W,M,enemy,2,low,0,12,27.120600000000024,W,D,neutral,3,high,0,6,27.120599999999968,E,D,friendly,4,high,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,25.5338,3,SHUKLA,Jaya,NEW,7,Punarvasu,Ju,Chara,W,1,1,0,3,Vipat,danger,enemy,stationary,11,Vriddhi,auspicious,Taitila,auspicious,0,0,0,0,0,0,0,1,0,1,0,3,Ju,Ve,R,avoid,0,1,1,0,0,0,1,0,1,0,none,0,0,none,Su,Mo,218.58485,8,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,2,2,15.0,45.0,30.0,30.0,37.5,22.5,30.0,30.0,30.0,30.0,15.0,45.0,15.0,45.0,22.5,37.5,30.0,30.0,Ra,Ra,malefic,neutral,1,0,none,0,mean,mean,very_fast,mean,very_fast,stationary,very_fast,retrograde,retrograde,0,0,1,1,1,Su,Mo,stationary,enemy,SHUKLA_enemy,SHUKLA_Punarvasu,SHUKLA_Mo3,Jaya_Chara,enemy_Mo3,Ju_SHUKLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,Ma,9,Ju,9,Ju,9,Ju,3,Me,6,Me,7,Ve,10,Sa,12,Ju,2,Ve,6,Me,10,Sa,1,Ma,4,Mo,6,Me,8,Ma,10,Sa,12,Ju,2,Ve,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0_enemy,1_enemy,1,1_SHUKLA,0,0_enemy,0,0_enemy,0,0,1,1,1,0,0_enemy|0_enemy
2005-06-10,3640.05,3665.8,3585.8,3593.55,79.4049,115.9528,87.6799,98.0055,358.663,188.9666,115.5394,20.8879,200.8879,23.9331,55.47180000000003,92.0197,63.74680000000001,74.07240000000002,334.72990000000004,165.0335,91.60630000000003,356.9548,176.95479999999998,0.9565000000000056,11.97059999999999,2.125200000000006,1.2212000000000105,0.6993999999999687,0.0131000000000085,0.1125000000000682,-0.165800000000047,-0.1657999999999901,0.0136394959047751,0.026431684200557,0.0248178291107679,0.0006259258690866,0.001543242365884,-0.0118811087714875,0.0222621084999513,56.50714285714269,STRONG_BULL,1,0,0,1,0,-0.000836730107747,0,0,2,25.47180000000003,E,X,enemy,2,high,0,4,2.0197000000000003,W,M,own,5,low,0,3,3.746800000000007,A,D,own,5,low,0,3,14.072400000000016,A,D,friendly,4,mid,0,12,4.729900000000043,W,D,friendly,4,low,0,6,15.033500000000004,E,D,enemy,2,mid,0,4,1.606300000000033,W,M,enemy,2,low,0,12,26.954799999999977,W,D,neutral,3,high,0,6,26.954799999999977,E,D,friendly,4,high,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,36.5479,4,SHUKLA,Rikta,NEW,7,Punarvasu,Ju,Chara,W,4,0,0,3,Vipat,danger,enemy,stationary,12,Dhruva,auspicious,Vanija,auspicious,0,0,0,0,0,0,0,1,0,1,0,4,Ve,Sa,L,good,0,0,0,0,0,0,0,0,1,0,none,0,0,none,Su,Ju,224.48725,8,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,2,2,15.0,45.0,37.5,22.5,37.5,22.5,30.0,30.0,30.0,30.0,15.0,45.0,15.0,45.0,22.5,37.5,30.0,30.0,Ra,Ra,malefic,neutral,1,0,none,0,mean,mean,very_fast,mean,very_fast,stationary,very_fast,retrograde,retrograde,0,0,0,1,1,Su,Ju,mean,friendly,SHUKLA_enemy,SHUKLA_Punarvasu,SHUKLA_Mo4,Rikta_Chara,enemy_Mo4,Ve_SHUKLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,Ma,10,Sa,9,Ju,9,Ju,3,Me,6,Me,7,Ve,10,Sa,12,Ju,2,Ve,6,Me,10,Sa,1,Ma,4,Mo,6,Me,8,Ma,10,Sa,12,Ju,2,Ve,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0_enemy,1_enemy,0,0_SHUKLA,0,0_enemy,0,0_enemy,0,0,1,1,1,0,0_enemy|0_enemy
2005-06-13,3593.9,3648.4,3556.7,3642.9,82.2728,151.5538,93.8888,101.6676,0.7537,189.024,115.8815,20.5596,200.5596,23.9332,58.33960000000002,127.62059999999995,69.9556,77.7344,336.8205,165.09079999999994,91.94830000000002,356.6264,176.6264,2.8677999999999884,395.6009,6.2087999999999965,3.6619999999999777,2.090599999999938,0.057299999999941,0.3419999999999845,-0.3283999999999878,-0.3283999999999878,0.0127921882957821,0.0111783332059928,-0.0066375885762964,-0.0309865689361093,-0.0128189174204721,0.0136394959047751,0.0251722528754564,59.0209183673468,MILD_BEAR,0,0,0,0,1,0.0047431295796669,0,0,2,28.33960000000002,E,X,enemy,2,high,0,5,7.620599999999968,F,X,friendly,4,low,0,3,9.955600000000004,A,D,own,5,low,0,3,17.734399999999994,A,D,friendly,4,mid,0,12,6.820499999999981,W,D,friendly,4,low,0,6,15.090799999999945,E,D,enemy,2,mid,0,4,1.9483000000000177,W,M,enemy,2,low,0,12,26.62639999999999,W,D,neutral,3,high,0,6,26.62639999999999,E,D,friendly,4,high,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69.28099999999999,6,SHUKLA,Nanda,CRESCENT,10,Magha,Ke,Ugra,F,3,1,0,6,Saadhana,achievement,friendly,retrograde,14,Harshana,auspicious,Taitila,auspicious,0,0,0,0,0,0,0,0,0,0,0,0,Mo,Ma,K,avoid,1,0,0,0,0,1,1,0,1,0,none,0,0,none,Su,Ve,242.1235,9,6,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,15.0,45.0,30.0,30.0,37.5,22.5,30.0,30.0,30.0,30.0,15.0,45.0,15.0,45.0,22.5,37.5,30.0,30.0,Ra,Ra,malefic,neutral,1,0,none,0,very_fast,very_fast,very_fast,very_fast,very_fast,very_slow,very_fast,retrograde,retrograde,0,0,0,1,1,Su,Ve,very_fast,friendly,SHUKLA_enemy,SHUKLA_Magha,SHUKLA_Mo5,Nanda_Ugra,enemy_Mo5,Mo_SHUKLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,Ma,11,Sa,9,Ju,9,Ju,3,Me,6,Me,7,Ve,10,Sa,12,Ju,2,Ve,6,Me,10,Sa,1,Ma,4,Mo,6,Me,8,Ma,10,Sa,12,Ju,2,Ve,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0_enemy,1_enemy,0,0_SHUKLA,0,0_enemy,0,0_enemy,0,0,1,1,1,0,0_enemy|0_enemy
