date,composite_score,bull_score,bear_score,is_bull,fwd_ret_3d
2012-09-07,79.0128102350092,0.0,4.208099355877617,1,0.0165044449594667
2012-09-10,80.66071347491163,0.0,3.8723993558776164,1,0.0133164911828618
2012-09-11,76.67641808574,0.0,4.684053784219001,1,0.0342221558116238
2012-09-12,87.2042631137146,0.0,2.539390499194847,1,0.0324274404818968
2012-09-13,76.91904920391465,0.0,4.63462657004831,1,0.0298516103488219
2012-09-14,77.35299214823212,0.0,4.54622657004831,0,-0.0042041402574296
2012-09-17,51.15781909909247,0.0,9.882534782608696,1,0.0143616171454627
2012-09-18,51.15781909909247,0.0,9.882534782608696,1,0.0123430422412365
2012-09-20,65.92017762441559,-0.0091272141706924,6.866117069243156,1,0.0213133115052812
2012-09-21,53.49421124836169,0.0,9.406580354267309,0,-0.0048790895233721
2012-09-24,51.21561001929143,-0.0091272141706924,9.861634782608695,0,-0.0035515228467453
2012-09-25,67.97172248671906,-0.0091272141706924,6.448189855072464,1,0.0051682427031724
2012-09-26,55.56280351912392,-0.0091272141706924,8.976053140096617,1,0.0097257460161764
2012-09-27,51.35564602959014,-0.0091272141706924,9.833107568438,1,0.0143666113554739
2012-09-28,65.92017762441559,-0.0091272141706924,6.866117069243156,1,0.0146727431972358
2012-10-01,80.71850439511059,-0.0091272141706924,3.8514993558776163,1,0.0049102861234813
2012-10-03,81.84200813444218,0.1458183574879227,3.777572141706924,0,-0.0096868977248417
2012-10-04,85.15271825141113,0.0,2.9573177133655393,0,-0.0144448309599919
2012-10-05,79.0128102350092,0.0,4.208099355877617,0,-0.0166332755481012
2012-10-08,80.66071347491163,0.0,3.8723993558776164,1,0.0056306999140274
2012-10-09,83.21996772454298,0.0,3.3510449275362317,0,-0.0050172986413636
2012-10-10,81.12620669344844,0.0,3.777572141706924,1,0.0061908235187653
2012-10-11,76.91904920391465,0.0,4.63462657004831,0,-0.0105759590208828
2012-10-12,77.35299214823212,0.0,4.54622657004831,0,-0.0027875074284835
2012-10-15,80.66071347491163,0.0,3.8723993558776164,1,0.0055146795670561
2012-10-16,68.14536242825166,0.026245571658615185,6.448189855072464,1,0.0063976921871701
2012-10-17,55.73644346065652,0.026245571658615185,8.976053140096617,1,0.0100023686238554
2012-10-18,51.40045021726715,0.0,9.833107568438,0,-0.0047852432659115
2012-10-19,53.49421124836169,0.0,9.406580354267309,1,0.0036963750047199
2012-10-22,56.27298151284994,0.026245571658615185,8.866753140096618,0,-0.0090576270993035
2012-10-23,68.14536242825166,0.026245571658615185,6.448189855072464,0,-0.0165647361571417
2012-10-25,36.69833704056107,0.0,12.82812528180354,0,-0.0151172856849542
2012-10-29,55.40768364310094,0.0,9.01678035426731,0,-0.0036337474171778
2012-10-30,71.50565199926595,0.0,5.737408212560386,1,0.0176710572259833
2012-10-31,77.58321753384851,0.0,4.499326570048309,1,0.0149244639130259
2012-11-01,67.42710655883984,0.0,6.5682626409017715,1,0.0139586854962591
2012-11-02,79.80559061405073,0.0,4.046599355877617,1,0.0108922510312049
2012-11-05,67.18447544066517,0.0,6.617689855072462,1,0.0060386709703919
2012-11-06,73.72802507946817,0.0,5.284680998389693,0,-0.0066867605525067
2012-11-07,70.0770410694725,0.0,6.028435426731079,0,-0.0133524065588363
2012-11-08,65.76728847206275,0.0,6.906389855072464,0,-0.0189543703088133
2012-11-09,72.06820699269109,0.0,5.622808212560386,0,-0.0199290806636791
2012-11-12,70.16084893090317,0.037572785829307564,6.048935426731078,0,-0.0199560602533168
2012-11-15,55.76295128757184,0.037572785829307564,8.981980354267309,0,-0.0106137545638582
2012-11-16,36.77072094080071,0.037572785829307564,12.850952495974234,1,0.0072840694396362
2012-11-19,58.05944810600021,0.07294557165861515,8.549525925925925,1,0.0100633486560802
2012-11-20,58.05944810600021,0.07294557165861515,8.549525925925925,1,0.0098320603796538
2012-11-21,68.37460604250082,0.07294557165861515,6.448189855072464,1,0.0037508821207908
2012-11-22,51.758529585371896,0.07294557165861515,9.833107568438,1,0.0175606879829636
2012-11-23,63.4908744904749,0.07294557165861515,7.4430714975845405,1,0.0346536473634872
2012-11-26,58.05944810600021,0.07294557165861515,8.549525925925925,1,0.0423744005822384
2012-11-27,68.37460604250082,0.07294557165861515,6.448189855072464,1,0.0247460551139615
2012-11-29,77.10348863048681,0.037572785829307564,4.63462657004831,1,0.0109696556388144
2012-11-30,76.86085751231215,0.037572785829307564,4.684053784219001,1,0.0035058417026032
2012-12-03,83.40440715111515,0.037572785829307564,3.3510449275362317,1,0.0101595115422449
2012-12-04,83.40440715111515,0.037572785829307564,3.3510449275362317,1,0.0030771472107098
2012-12-05,85.7288844535097,0.037572785829307564,2.877517713365539,1,0.0014225957993878
2012-12-06,76.27866709154235,0.037572785829307564,4.802653784219001,0,-0.005427031756657
2012-12-07,72.25264641926326,0.037572785829307564,5.622808212560386,0,-0.0032894208747135
2012-12-10,68.60362595200206,0.037572785829307564,6.36616264090177,0,-0.0097616502503702
2012-12-11,76.23841446548573,0.037572785829307564,4.810853784219002,0,-0.0032602080089531
2012-12-12,70.32333209218041,0.037572785829307564,6.015835426731079,0,-0.0051252038393235
2012-12-13,77.93848517831941,0.037572785829307564,4.464526570048309,1,0.0077117922602582
2012-12-14,44.791212011139564,0.037572785829307564,11.217070853462154,1,0.008468024723208
2012-12-17,37.26651548125393,0.037572785829307564,12.749952495974233,1,0.0099369782278262
2012-12-18,51.48104558366043,0.037572785829307564,9.854261996779385,0,-0.0083614093509368
2012-12-19,39.410123147329486,0.0,12.275698067632849,0,-0.0125326726180214
2012-12-20,48.472407228771544,0.0,10.429589210950079,0,-0.0018271025214806
2012-12-21,36.62015262639812,0.0,12.844052495974234,1,0.0038232479280206
2012-12-24,38.611318549616705,0.0,12.438425281803541,1,0.0089425201296918
2012-12-26,41.6324962275317,0.0,11.822970853462156,0,-8.46689866474755e-05
2012-12-27,38.92071012076329,0.0,12.375398067632847,1,0.0207621664705191
2012-12-28,34.378992299750614,0.0,13.300606924315618,1,0.0169749457901325
2012-12-31,79.80559061405073,0.0,4.046599355877617,1,0.0186311355403924
2013-01-02,66.92185159993006,0.0,6.671189855072463,0,-0.0008095713470003
2013-01-03,65.76728847206275,0.0,6.906389855072464,0,-0.0012987879806268
2013-01-04,65.68910405789981,0.0,6.922317069243156,0,-0.0074493677209976
2013-01-07,70.01028061650058,0.0,6.042035426731078,0,-0.0033034934136913
2013-01-08,79.80559061405073,0.0,4.046599355877617,0,-0.008433079342478
2013-01-09,78.31021923128536,0.0,4.3512265700483095,1,0.0087616384696042
2013-01-10,60.32100192661171,0.0,8.015871497584541,1,0.0146278153448873
2013-01-11,71.20411459905725,0.0,5.7988354267310775,1,0.0084580719488332
2013-01-14,41.50388417842403,0.0,11.849170853462157,1,0.0025117622473292
2013-01-15,42.9992555611894,0.0,11.544543639291463,1,0.001287022700549
2013-01-16,53.91231226033556,0.0,9.321407568438003,1,0.0133151588819015
2013-01-17,31.814605488535157,0.0,13.823006924315619,1,0.0015387545744878
2013-01-18,36.62015262639812,0.0,12.844052495974234,0,-0.0016668458396469
2013-01-21,45.22162864139162,0.0,11.09181642512077,0,-0.0104036338490832
2013-01-22,45.22162864139162,0.0,11.09181642512077,1,0.0043140669804195
2013-01-23,40.07527324863059,0.0,12.140198067632847,1,0.0033803034883354
2013-01-24,31.13066814078878,0.0,13.962334138486309,1,0.0050624629112726
2013-01-25,49.5911357017348,0.0,10.201689210950077,0,-0.0031161404889812
2013-01-28,73.72802507946817,0.0,5.284680998389693,0,-0.0066146382032354
2013-01-29,72.06820699269109,0.0,5.622808212560386,0,-0.0084656238934141
2013-01-30,78.14577252727366,0.0,4.384726570048309,0,-0.0113760256973232
2013-01-31,60.88355692003685,0.0,7.90127149758454,0,-0.0129842171384036
2013-02-01,67.18447544066517,0.0,6.617689855072462,0,-0.0066398752071822
2013-02-04,71.50565199926595,0.0,5.737408212560386,0,-0.0081251154481772
2013-02-05,73.72802507946817,0.0,5.284680998389693,0,-0.0090048161673114
2013-02-06,78.2483676351496,0.0,4.363826570048309,0,-0.0103483661602017
2013-02-07,60.32100192661171,0.0,8.015871497584541,0,-0.0027484357129001
2013-02-08,66.62192044724004,0.0,6.732289855072462,1,0.0049761644362238
2013-02-11,53.850460664199815,0.0,9.334007568438002,0,-0.0001526096248766
2013-02-12,42.9992555611894,0.0,11.544543639291463,0,-0.0059441829905207
2013-02-13,36.021762978068935,0.0,12.965952495974234,0,-0.0058743401831588
2013-02-14,31.814605488535157,0.0,13.823006924315619,1,0.0072233589537744
2013-02-15,42.9992555611894,0.0,11.544543639291463,1,0.0094079955481461
2013-02-18,45.22162864139162,0.0,11.09181642512077,0,-0.0078210169352491
2013-02-19,56.07283374440204,0.0,8.881280354267309,0,-0.0151656850684577
2013-02-20,51.08650708450016,0.0,9.897061996779385,0,-0.0149691720186066
2013-02-21,32.377160481960296,0.0,13.708406924315618,0,-0.0156543804365728
2013-02-22,38.678079002588625,0.0,12.42482528180354,0,-0.0091696500732404
2013-02-25,55.97023863652607,0.0,8.90218035426731,0,-0.0280071649438296
2013-02-26,72.06820699269109,0.0,5.622808212560386,0,-0.0072554657824324
2013-02-27,65.09071440957062,0.0,7.044217069243155,0,-0.0171203095932744
2013-02-28,71.21049611294427,0.0,5.797535426731078,1,0.0158925739596616
2013-03-01,67.18447544066517,0.0,6.617689855072462,1,0.0171433265145794
2013-03-04,73.72802507946817,0.0,5.284680998389693,1,0.0285096027032212
2013-03-05,79.9900300406229,0.037572785829307564,4.046599355877617,1,0.0275295626106201
2013-03-06,63.18335634778271,0.037572785829307564,7.470344283413847,1,0.0210449950536559
2013-03-07,69.30313805115634,0.037572785829307564,6.22366264090177,1,0.0086267452998769
2013-03-08,76.23841446548573,0.037572785829307564,4.810853784219002,0,-0.0160215008032949
2013-03-11,70.16084893090317,0.037572785829307564,6.048935426731078,0,-0.0056365273729768
2013-03-12,36.77072094080071,0.037572785829307564,12.850952495974234,0,-0.0070418643880283
2013-03-13,34.67695990970616,0.037572785829307564,13.277479710144926,0,-0.0027296586908202
2013-03-14,30.469802420172385,0.037572785829307564,14.13453413848631,0,-0.0279728918453928
2013-03-15,41.65445249282662,0.037572785829307564,11.856070853462157,0,-0.0308142301549317
2013-03-18,42.92584641339477,0.037572785829307564,11.597070853462156,0,-0.0307140899541281
2013-03-19,42.92584641339477,0.037572785829307564,11.597070853462156,0,-0.0166008041434068
2013-03-20,32.73131276459612,0.037572785829307564,13.67383413848631,0,-0.0106901907421946
2013-03-21,30.081378253963457,0.037572785829307564,14.213661352657002,0,-0.0030353065466171
2013-03-22,55.3342744953063,0.037572785829307564,9.069307568438003,1,0.0055056209796808
2013-03-25,53.67445640852924,0.037572785829307564,9.407434782608693,1,0.0124447618488783
2013-03-26,53.67445640852924,0.037572785829307564,9.407434782608693,1,0.0187016521996341
2013-03-28,58.58777469204001,0.037572785829307564,8.406525925925925,0,-0.0016996248185701
2013-04-01,77.50980838605389,0.037572785829307564,4.551853784219001,0,-0.0229903335890993
2013-04-02,62.79689572430824,0.037572785829307564,7.54907149758454,0,-0.0344860234654534
2013-04-03,68.87446125889082,0.037572785829307564,6.310989855072464,0,-0.0231736008204961
2013-04-04,61.37970875570583,0.037572785829307564,7.837771497584542,0,-0.0143906872392315
2013-04-05,67.68062727633416,0.037572785829307564,6.5541898550724635,1,0.0009809260187467
2013-04-08,70.16084893090317,0.037572785829307564,6.048935426731078,1,0.0091677447688568
2013-04-09,62.79689572430824,0.037572785829307564,7.54907149758454,1,0.0060687889517749
2013-04-10,80.02474933369187,0.037572785829307564,4.0395265700483085,1,0.0017434915579335
2013-04-11,64.81407858875853,0.037572785829307564,7.138144283413849,1,0.0168311020592777
2013-04-12,53.49787115289494,0.037572785829307564,9.443407568438001,1,0.0285561760290876
2013-04-15,57.701368737895464,0.0,8.549525925925925,1,0.0378321115572433
2013-04-16,60.22648469442156,0.0,8.035125925925925,1,0.0252457358488403
2013-04-17,49.06405806799793,0.0,10.309061996779388,1,0.0257180829534896
2013-04-18,51.40045021726715,0.0,9.833107568438,1,0.0227713824124775
2013-04-22,56.041550651118385,0.0,8.887653140096617,1,0.0063301893873659
2013-04-23,61.47297703559307,0.0,7.781198711755234,1,0.0114471908376109
2013-04-25,65.96498181209259,0.0,6.866117069243156,1,0.0023466857517181
2013-04-26,81.72459634177763,0.0,3.655672141706924,1,0.0215495079509901
2013-04-29,65.12654906447469,0.0,7.036917069243154,1,0.0067352825913505
2013-04-30,66.62192044724004,0.0,6.732289855072462,1,0.0068648520828136
2013-05-02,65.20473347863762,0.0,7.020989855072464,1,0.0073404576084431
2013-05-03,70.01028061650058,0.0,6.042035426731078,1,0.0208609697538827
2013-05-06,71.1422630029215,0.0,5.811435426731078,1,0.013160273787301
2013-05-07,72.6994859818226,0.0,5.494208212560386,1,0.0084361572300846
2013-05-08,69.41189096817139,0.0,6.163935426731078,0,-0.0147474612018821
2013-05-09,65.20473347863762,0.0,7.020989855072464,0,-0.0090905566016257
2013-05-10,42.9992555611894,0.0,11.544543639291463,1,0.0084957419873973
2013-05-13,51.15781909909247,0.0,9.882534782608696,1,0.031186814363066
2013-05-14,51.15781909909247,0.0,9.882534782608696,1,0.0315062956178755
2013-05-15,61.47297703559307,0.0,7.781198711755234,1,0.0016499172688673
2013-05-16,65.96498181209259,0.0,6.866117069243156,0,-0.0090850510911566
2013-05-17,57.701368737895464,0.0,8.549525925925925,0,-0.0151120790263245
2013-05-20,56.041550651118385,0.0,8.887653140096617,0,-0.0313207361960527
2013-05-21,61.47297703559307,0.0,7.781198711755234,0,-0.0215835419296531
2013-05-22,49.06405806799793,0.0,10.309061996779388,0,-0.0018640711937927
2013-05-23,51.574090158799734,0.035372785829307585,9.833107568438,1,0.0238786669857364
2013-05-24,68.19016661592866,0.035372785829307585,6.448189855072464,1,0.0199794035643196
2013-05-27,79.09684180118781,0.1549455716586151,4.345926570048309,1,0.0067009884404476
2013-05-28,76.77901319361595,0.0,4.663153784219001,0,-0.0207162783383504
2013-05-29,81.12620669344844,0.0,3.777572141706924,0,-0.0274021595616074
2013-05-30,76.91904920391465,0.0,4.63462657004831,0,-0.0339801031858745
2013-05-31,87.2042631137146,0.0,2.539390499194847,0,-0.0104284812166275
2013-06-03,78.33623617251708,0.0,4.345926570048309,0,-0.0030183738885475
2013-06-04,78.33623617251708,0.0,4.345926570048309,0,-0.0065167236967154
2013-06-05,81.12620669344844,0.0,3.777572141706924,0,-0.0077700073590146
2013-06-06,85.15271825141113,0.0,2.9573177133655393,0,-0.0226478912050403
