feature,feature_type,target,n,k_levels,H_or_chi2,p_value,effect_size,abs_effect_size,mutual_info,spearman_rho,spearman_p,pearson_r,pearson_p,level,level_mean,level_median,level_hit_rate,level_count
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Jyeshtha|JAYA,0.02628014348372742,0.0157929906504512,0.7777777777777778,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Jyeshtha|BHADRA,0.001290506432499134,-0.0029057854761028,0.3333333333333333,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Punarvasu|PURNA,-0.01316166407988715,-0.01033853957822405,0.3,10.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Punarvasu|RIKTA,-0.0009118623361889311,0.00233246746139645,0.6,10.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Ashadha|BHADRA,0.0005740528034202831,0.0159437644920328,0.6666666666666666,6.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Ashadha|JAYA,-0.013167522783310478,-0.0212742111862051,0.4,10.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Ashadha|NANDA,0.00612882524798439,-0.0012960856574349001,0.5,10.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Ashadha|PURNA,0.011679144550050488,0.0328727450005747,0.7142857142857143,7.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Ashadha|RIKTA,0.01668846517558672,0.01996739572269135,0.75,12.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Uttara_Phalguni|NANDA,-0.0010294451230993922,-0.0004492924389855021,0.5,12.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Bhadrapada|BHADRA,-0.010801453208915889,-0.0225221765313701,0.4,10.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Bhadrapada|JAYA,-0.008838749868852889,-0.00636555303806695,0.5,10.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Bhadrapada|NANDA,0.010198692444235468,0.0152903235661063,0.6666666666666666,6.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Bhadrapada|PURNA,-0.005728649404074586,-0.0019142722559269,0.42857142857142855,7.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Bhadrapada|RIKTA,0.017265782169129586,0.02022911484075155,0.75,8.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Phalguni|BHADRA,0.021162538255924804,0.0208996027784705,0.75,4.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Purva_Phalguni|JAYA,-0.020068476851844277,-0.0227711390584247,0.3333333333333333,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Jyeshtha|RIKTA,0.015117041213665744,0.01199342002362045,0.6,10.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Punarvasu|NANDA,-0.012157077697386772,-0.0022500572006969,0.42857142857142855,7.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Punarvasu|JAYA,-0.007333717105546061,0.0031282854973474,0.6153846153846154,13.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Krittika|PURNA,0.007262151325784545,0.0003563540314119,0.5555555555555556,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Magha|PURNA,0.00765493122050118,0.0105404549094926,0.6666666666666666,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Magha|RIKTA,0.004636006346777509,-0.0018053314049384,0.5,10.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Mrigashira|BHADRA,0.01126269036802012,-0.005625983364754,0.45454545454545453,11.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Mrigashira|JAYA,-0.0362641932716704,-0.0334206716761528,0.1111111111111111,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Mrigashira|NANDA,0.029755954054799184,0.041300753136494,0.8,5.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Mrigashira|PURNA,0.008440006507225567,0.0051419541206686,0.5555555555555556,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Magha|BHADRA,-0.01358817385824198,-0.0144612451491905,0.4444444444444444,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Krittika|RIKTA,0.013232785194057121,0.0053478571889032,0.5555555555555556,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Mrigashira|RIKTA,0.012477082279536,0.0035783218483394002,0.5,6.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Punarvasu|BHADRA,0.020120429969414256,0.026961796339388,0.6,5.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Mula|BHADRA,-0.023024129530552336,-0.023509016954021,0.3333333333333333,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Mula|JAYA,-0.004393198269847812,-0.0075829521941943,0.375,8.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Krittika|NANDA,-0.00479270366196015,0.0035955425936095003,0.6666666666666666,6.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Krittika|JAYA,-0.008666715612999561,0.0047410930087267,0.6666666666666666,9.0
ix_nak_tithi_qual,categorical,fwd_ret_5d,1170,135.0,135.72406447416552,0.4421343904234557,0.001665762776971513,0.001665762776971513,,,,,,Krittika|BHADRA,-0.005538868683378563,-0.0026144453623083,0.36363636363636365,11.0
