feature,feature_type,target,n,k_levels,H_or_chi2,p_value,effect_size,abs_effect_size,mutual_info,spearman_rho,spearman_p,pearson_r,pearson_p,level,level_mean,level_median,level_hit_rate,level_count
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Phalguni|NANDA,0.08695652173913043,,0.08695652173913043,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Phalguni|JAYA,0.375,,0.375,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Phalguni|BHADRA,0.3103448275862069,,0.3103448275862069,29.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Bhadrapada|RIKTA,0.20833333333333334,,0.20833333333333334,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Bhadrapada|PURNA,0.2692307692307692,,0.2692307692307692,26.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Shatabhisha|PURNA,0.21739130434782608,,0.21739130434782608,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Shravana|BHADRA,0.28,,0.28,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Vishakha|RIKTA,0.4,,0.4,20.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Bhadrapada|BHADRA,0.38095238095238093,,0.38095238095238093,21.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Vishakha|PURNA,0.23333333333333334,,0.23333333333333334,30.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Vishakha|NANDA,0.28,,0.28,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Vishakha|JAYA,0.2413793103448276,,0.2413793103448276,29.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Vishakha|BHADRA,0.19230769230769232,,0.19230769230769232,26.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Phalguni|PURNA,0.15789473684210525,,0.15789473684210525,19.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Phalguni|NANDA,0.2608695652173913,,0.2608695652173913,23.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Phalguni|JAYA,0.25,,0.25,24.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Phalguni|BHADRA,0.2,,0.2,20.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Bhadrapada|RIKTA,0.24,,0.24,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Bhadrapada|PURNA,0.2,,0.2,25.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Bhadrapada|NANDA,0.2413793103448276,,0.2413793103448276,29.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Bhadrapada|JAYA,0.3103448275862069,,0.3103448275862069,29.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Uttara_Ashadha|RIKTA,0.18181818181818182,,0.18181818181818182,22.0
ix_nak_tithi_qual,categorical,fwd_vol_hi,3291,135.0,128.5756004101397,0.6160225628699706,0.19765842905416187,0.19765842905416187,0.019849761541155288,,,,,Purva_Bhadrapada|NANDA,0.21428571428571427,,0.21428571428571427,28.0
