date,c_paksha,c_tithi,c_nak_qual,c_dasha,c_sarva,c_ju_dig,c_paksha_moon,c_eclipse,c_war,c_gandanta,c_yogi,c_jusa,coherence_direction,coherence_magnitude,fwd_vol_5d,fwd_dir_3d,corr_mag_vol_rho,corr_mag_vol_p,corr_dir_fwddir_rho,corr_dir_fwddir_p
2017-07-03,1,0,0,-1,0,0,1,0,0,0,-1,1,1,1,0.0725265038263325,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-04,1,1,0,-1,0,0,1,0,0,0,-1,1,2,2,0.0621200850103566,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-05,1,0,1,-1,0,0,1,0,0,0,0,1,3,3,0.0602921118596566,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-06,1,0,-1,-1,0,0,1,0,0,0,-1,1,0,0,0.0677993609701128,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-07,1,-1,-1,-1,0,0,1,0,0,-1,0,1,-1,1,0.0741686245425694,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-10,-1,1,0,-1,0,0,0,0,0,0,-1,1,-1,1,0.0701163085836602,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-11,-1,0,0,-1,0,0,0,0,0,0,1,1,0,0,0.0697157934166451,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-12,-1,0,0,-1,0,0,0,0,0,0,1,1,0,0,0.0753745163090553,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-13,-1,-1,0,-1,0,0,0,0,0,0,0,1,-2,2,0.0737765957618747,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-14,-1,0,-1,-1,0,0,0,0,0,0,0,1,-2,2,0.0479567652896521,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-17,-1,0,1,-1,0,0,0,0,0,0,0,1,0,0,0.0987861110082752,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-18,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-3,3,0.1090087640098985,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-19,-1,1,0,-1,0,0,0,0,0,0,-1,1,-1,1,0.0973695063944325,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-20,-1,0,0,-1,0,0,0,0,0,0,1,1,0,0,0.102621652862857,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-21,-1,0,1,-1,0,0,0,0,0,0,0,1,0,0,0.1068595826694222,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-24,1,1,-1,-1,0,0,0,0,0,0,1,1,2,2,0.0649498897561222,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-25,1,0,-1,-1,0,0,1,0,0,-1,0,1,0,0,0.0580776741316252,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-26,1,-1,-1,-1,0,0,1,0,0,0,0,1,0,0,0.0450222489000252,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-27,1,0,0,-1,0,0,1,0,0,0,-1,1,1,1,0.04928349016846,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-28,1,1,1,-1,0,0,1,0,0,0,0,1,4,4,0.0540353526092128,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-07-31,1,0,0,-1,0,0,1,0,0,0,0,1,2,2,0.0501001670152618,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-01,1,-1,0,-1,0,0,1,0,0,0,-1,1,0,0,0.0596489354622919,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-02,1,0,1,-1,0,0,1,0,0,0,0,1,3,3,0.0829863285756178,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-03,1,1,-1,-1,0,0,1,0,0,0,0,1,2,2,0.090951284961727,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-04,1,0,-1,-1,0,0,1,0,0,0,0,1,1,1,0.078514868746464,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-07,1,0,0,-1,0,0,1,-1,0,0,0,1,1,1,0.0832576514450444,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-08,-1,1,0,-1,0,0,0,-1,0,0,0,1,-1,1,0.0890928456561759,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-09,-1,0,0,-1,0,0,0,-1,0,0,-1,1,-3,3,0.0951755844402903,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-10,-1,0,-1,-1,0,0,0,-1,0,0,0,1,-3,3,0.0610592940468147,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-11,-1,-1,0,-1,0,0,0,-1,0,0,0,1,-3,3,0.1253516112207229,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-14,-1,0,-1,-1,0,0,0,-1,0,0,0,1,-3,3,0.1635446994609381,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-16,-1,-1,0,-1,0,0,0,-1,0,0,0,1,-3,3,0.1563656161304914,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-17,-1,0,1,-1,0,0,0,-1,0,0,0,1,-1,1,0.1493434801516905,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-18,-1,1,-1,-1,0,0,0,-1,0,0,0,1,-2,2,0.136762554785055,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-21,-1,0,-1,-1,0,0,-1,-1,0,0,0,1,-4,4,0.1197066972423452,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-22,1,1,-1,-1,-1,0,0,-1,0,0,0,1,-1,1,0.1105144695497398,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-23,1,0,-1,-1,-1,0,1,-1,0,0,0,1,-1,1,0.1103165426028001,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-24,1,0,0,-1,0,0,1,-1,0,0,0,1,1,1,0.1041365716344857,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-28,1,0,0,-1,0,0,1,-1,0,0,0,1,1,1,0.1251575613254092,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-29,1,0,1,-1,0,0,1,-1,0,0,0,1,2,2,0.1380057908682427,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-30,1,-1,-1,-1,0,0,1,-1,0,0,1,1,0,0,0.1269203506454017,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-08-31,1,0,-1,-1,0,0,1,-1,0,0,0,1,0,0,0.1300577423166946,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-01,1,1,-1,-1,0,0,1,-1,0,0,1,1,2,2,0.1381655852159446,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-04,1,0,0,-1,0,0,1,-1,-1,0,0,1,0,0,0.089912705592664,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-05,1,-1,0,-1,0,0,1,-1,0,0,1,1,1,1,0.0827898843855564,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-06,1,0,0,-1,0,0,1,-1,0,0,0,1,1,1,0.0797785458656048,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-07,-1,1,-1,-1,0,0,0,0,0,0,0,1,-1,1,0.0645446613387935,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-08,-1,0,0,-1,0,0,0,0,0,0,-1,1,-2,2,0.0637605753396497,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-11,-1,1,-1,-1,0,0,0,0,0,0,0,1,-1,1,0.0800821468261036,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-12,-1,0,0,-1,0,0,0,0,0,0,0,1,-1,1,0.0695552090006903,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-13,-1,0,1,-1,0,0,0,0,0,0,0,1,0,0,0.0708193523719417,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-14,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-3,3,0.0723727436577297,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-15,-1,0,0,-1,0,0,0,0,0,0,0,1,-1,1,0.0707857867214791,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-18,-1,0,-1,-1,0,0,0,0,0,0,0,1,-2,2,0.0512275666491394,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-19,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-3,3,0.0492555740418136,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-20,-1,0,0,-1,0,0,0,0,0,0,-1,1,-2,2,0.054206001147743,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-21,1,1,1,-1,0,0,0,0,0,0,-1,1,2,2,0.129422165515241,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-22,1,0,1,-1,0,0,1,0,0,0,0,1,3,3,0.1061752607691142,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-25,1,0,1,-1,0,0,1,0,0,0,0,1,3,3,0.1075179292578705,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-26,1,1,-1,-1,0,0,1,0,0,0,1,1,3,3,0.1105819249785126,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-27,1,0,-1,-1,0,0,1,0,0,-1,1,1,1,1,0.1335282738436703,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-28,1,0,-1,-1,0,0,1,0,0,0,0,1,1,1,0.1202898798586349,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-09-29,1,-1,-1,-1,0,0,1,0,0,0,-1,1,-1,1,0.1277665258925389,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-03,1,0,0,-1,0,0,1,0,0,0,0,1,2,2,0.1344663070258131,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-04,1,-1,-1,-1,0,0,1,0,-1,0,0,1,-1,1,0.0601938016088831,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-05,1,0,0,-1,0,0,1,0,-1,0,1,1,2,2,0.0741692463723437,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-06,-1,1,1,-1,0,0,0,0,-1,0,0,1,0,0,0.0766577097790942,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-09,-1,-1,0,-1,0,0,0,0,0,0,0,1,-2,2,0.0713811132065583,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-10,-1,0,0,-1,0,0,0,0,0,0,0,1,-1,1,0.0794305052787137,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-11,-1,0,1,-1,0,0,0,0,0,0,0,1,0,0,0.0939635411120847,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-12,-1,0,0,-1,0,0,0,0,0,0,0,1,-1,1,0.0877934199778825,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-13,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,1,0.0850949116172206,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-16,-1,0,-1,-1,0,0,0,0,0,0,0,1,-2,2,0.0903358719349394,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-17,-1,0,0,-1,0,0,0,0,0,0,0,1,-1,1,0.0856996113299407,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-18,-1,-1,1,-1,0,0,0,0,-1,0,-1,1,-3,3,0.0898931672760289,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-19,-1,0,1,-1,0,0,-1,0,0,0,0,1,-1,1,0.0784186734257509,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-23,1,-1,1,-1,0,0,1,0,0,0,-1,1,1,1,0.0632744162812893,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-24,1,0,-1,-1,0,0,1,0,0,0,1,1,2,2,0.0906778134597976,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-25,1,0,-1,-1,0,0,1,0,0,0,1,1,2,2,0.0872368729802655,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-26,1,1,-1,-1,0,0,1,0,0,0,-1,1,1,1,0.0609220921861453,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-27,1,0,0,-1,0,0,1,0,0,0,0,1,2,2,0.0609842637241547,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-30,1,0,0,-1,0,0,1,0,0,0,0,1,2,2,0.0758092669132144,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-10-31,1,1,-1,-1,0,0,1,0,0,0,0,1,2,2,0.0841298551902263,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-01,1,0,0,-1,0,0,1,0,0,0,0,1,2,2,0.0870191717542993,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-02,1,0,1,-1,0,0,1,0,0,0,0,1,3,3,0.0811523397281101,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-03,1,-1,1,-1,0,0,1,0,0,-1,0,1,1,1,0.081659135698752,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-06,-1,0,0,-1,0,0,0,0,0,0,0,1,-1,1,0.1144152996572557,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-07,-1,-1,1,-1,0,0,0,0,0,0,0,1,-1,1,0.0758341391256279,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-08,-1,0,-1,-1,0,0,0,0,0,0,0,1,-2,2,0.0791983226819413,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-09,-1,1,0,-1,0,0,0,0,0,0,0,1,0,0,0.0737781362164533,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-10,-1,0,1,-1,0,0,0,0,0,0,0,1,0,0,0.0834611504116224,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-13,-1,0,-1,-1,0,0,0,0,-1,0,0,1,-3,3,0.0686173135323494,0.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-14,-1,1,0,-1,0,0,0,0,-1,0,0,1,-1,1,0.0730149978866602,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
2017-11-15,-1,0,1,-1,0,0,0,0,0,0,1,1,1,1,0.1187027741495767,1.0,0.027956002206289132,0.015841027992068636,-0.026428292206898404,0.022549761939397894
